id,order_id,customer_id,tracking_number,ship_date,delivery_city,status
1299,10412,12913,TRK308368,2024-01-07,Los Angeles,delivered
1300,2887,2478,TRK123929,2024-02-05,San Jose,in_transit
1301,19720,6457,TRK388792,2024-07-24,Chicago,delivered
1302,5167,9279,TRK779897,2024-11-01,Philadelphia,delivered
1303,6882,5236,TRK538287,2024-03-19,Dallas,in_transit
1304,15557,2062,TRK803199,2024-01-04,San Antonio,in_transit
1305,1106,1117,TRK350931,2024-06-04,New York,in_transit
1306,6295,9414,TRK875932,2024-07-22,San Antonio,in_transit
1307,14977,8277,TRK775150,2024-01-20,Phoenix,in_transit
1308,9214,11385,TRK287539,2024-09-18,Phoenix,in_transit
1309,10305,1551,TRK441350,2024-05-01,New York,in_transit
1310,18389,7247,TRK875932,2024-11-01,Philadelphia,delivered
1311,11722,13777,TRK235512,2024-08-03,Dallas,in_transit
1312,2720,10538,TRK787914,2024-11-10,San Antonio,in_transit
1313,165,8170,TRK449021,2024-10-28,Philadelphia,delivered
1314,11802,11136,TRK522378,2024-04-18,San Diego,delivered
1315,16235,13092,TRK387948,2024-01-12,New York,delivered
1316,6288,7907,TRK288814,2024-01-28,San Diego,in_transit
1317,4931,4765,TRK433040,2024-07-23,San Jose,in_transit
1318,13812,12641,TRK270617,2024-01-24,Phoenix,in_transit
1319,6783,4407,TRK462865,2024-04-10,San Jose,in_transit
1320,13666,12910,TRK898099,2024-07-24,San Antonio,delivered
1321,17582,11778,TRK709449,2024-12-10,San Antonio,in_transit
1322,18080,2157,TRK967952,2024-10-21,Philadelphia,in_transit
1323,10698,12282,TRK507988,2024-11-26,San Antonio,in_transit
1324,9530,13971,TRK408774,2024-10-19,Dallas,in_transit
1325,12066,11528,TRK888967,2024-05-06,San Jose,in_transit
1326,202,3467,TRK661622,2024-08-03,San Antonio,in_transit
1327,6573,14307,TRK207383,2024-09-07,Dallas,delivered
1328,4165,14401,TRK394247,2024-02-09,Phoenix,delivered
1329,19092,6243,TRK666273,2024-01-27,Chicago,in_transit
1330,15552,2365,TRK252849,2024-08-12,Dallas,in_transit
1331,13904,5599,TRK453252,2024-06-26,Houston,in_transit
1332,5860,7049,TRK508714,2024-03-09,Philadelphia,in_transit
1333,8449,11221,TRK234407,2024-12-03,Phoenix,delivered
1334,19878,5906,TRK956523,2024-07-24,Dallas,delivered
1335,2763,8128,TRK546076,2024-11-22,Los Angeles,in_transit
1336,19233,2456,TRK936593,2024-09-22,Los Angeles,in_transit
1337,624,13471,TRK729613,2024-06-26,Los Angeles,in_transit
1338,13328,8151,TRK935448,2024-03-21,Houston,in_transit
1339,9175,13917,TRK339872,2024-12-13,San Diego,delivered
1340,17976,8577,TRK239244,2024-05-15,New York,in_transit
1341,6601,13692,TRK352699,2024-02-16,San Antonio,delivered
1342,6907,7388,TRK170929,2024-11-16,Houston,delivered
1343,17317,986,TRK729185,2024-10-15,Los Angeles,in_transit
1344,7478,9177,TRK410958,2024-03-23,Chicago,in_transit
1345,19676,1975,TRK600268,2024-01-18,Houston,delivered
1346,6912,8759,TRK426640,2024-07-17,San Antonio,in_transit
1347,8553,3285,TRK561475,2024-04-13,San Jose,in_transit
1348,2220,2307,TRK276169,2024-06-19,San Jose,delivered
1349,9594,8997,TRK827152,2024-12-05,Chicago,in_transit
1350,10865,2744,TRK967098,2024-01-26,San Diego,in_transit
1351,11575,8873,TRK465836,2024-03-28,Los Angeles,in_transit
1352,17450,12054,TRK308275,2024-07-04,San Jose,delivered
1353,12571,11632,TRK893952,2024-09-24,San Diego,in_transit
1354,14367,12134,TRK614109,2024-05-20,San Antonio,in_transit
1355,13308,1484,TRK587868,2024-01-01,San Jose,delivered
1356,9388,9085,TRK641997,2024-07-26,Los Angeles,in_transit
1357,2173,2415,TRK927874,2024-02-12,Philadelphia,in_transit
1358,12374,12152,TRK794639,2024-01-04,San Antonio,delivered
1359,13357,2901,TRK672415,2024-01-06,Los Angeles,in_transit
1360,4910,10157,TRK111551,2024-03-04,Los Angeles,in_transit
1361,27,1066,TRK871573,2024-04-15,San Jose,delivered
1362,19239,7307,TRK103019,2024-01-19,Houston,in_transit
1363,16371,11581,TRK142877,2024-07-22,Philadelphia,delivered
1364,2051,7042,TRK897260,2024-04-27,San Diego,in_transit
1365,6293,9206,TRK748736,2024-01-01,Chicago,delivered
1366,13402,14029,TRK353941,2024-02-09,Phoenix,delivered
1367,7190,716,TRK451670,2024-07-02,Houston,in_transit
1368,11458,6993,TRK186006,2024-10-01,Phoenix,in_transit
1369,227,6346,TRK307129,2024-05-07,Chicago,delivered
1370,876,1280,TRK882309,2024-12-26,New York,delivered
1371,4044,1476,TRK794570,2024-12-15,Philadelphia,delivered
1372,9162,14790,TRK774963,2024-09-07,San Antonio,in_transit
1373,6255,7562,TRK282602,2024-05-18,New York,in_transit
1374,12734,8910,TRK187467,2024-03-07,Dallas,in_transit
1375,4006,12249,TRK126145,2024-03-03,Los Angeles,in_transit
1376,15862,13010,TRK989364,2024-03-09,San Antonio,delivered
1377,17118,7909,TRK620463,2024-05-23,San Antonio,delivered
1378,6262,5200,TRK166774,2024-04-20,Los Angeles,delivered
1379,18732,6155,TRK332718,2024-06-16,Los Angeles,delivered
1380,12606,863,TRK829486,2024-07-13,Philadelphia,in_transit
1381,7582,11339,TRK538914,2024-06-03,San Antonio,in_transit
1382,18191,9710,TRK733298,2024-07-15,San Antonio,in_transit
1383,15712,79,TRK314367,2024-11-11,Dallas,delivered
1384,1649,282,TRK145460,2024-06-25,San Jose,in_transit
1385,4812,7041,TRK711310,2024-07-04,Houston,in_transit
1386,1368,11496,TRK196302,2024-03-21,San Diego,delivered
1387,1544,4747,TRK689066,2024-06-09,San Antonio,in_transit
1388,16907,12611,TRK767859,2024-07-24,Philadelphia,in_transit
1389,5712,3862,TRK417826,2024-08-14,San Antonio,in_transit
1390,18269,3445,TRK978988,2024-10-27,San Antonio,in_transit
1391,6831,8552,TRK772574,2024-05-24,Los Angeles,in_transit
1392,1146,252,TRK125204,2024-09-25,San Antonio,in_transit
1393,8394,1471,TRK575383,2024-05-26,Phoenix,in_transit
1394,8806,12701,TRK163651,2024-04-08,Houston,in_transit
1395,2520,13942,TRK828845,2024-06-24,Dallas,in_transit
1396,9706,14811,TRK947616,2024-10-08,San Jose,delivered
1397,8304,8826,TRK577167,2024-11-23,Dallas,in_transit
1398,12938,8840,TRK203242,2024-10-11,San Antonio,delivered
1399,14065,12251,TRK858444,2024-03-10,Los Angeles,in_transit
1400,1410,1844,TRK767820,2024-05-15,Phoenix,in_transit
1401,16374,2086,TRK662741,2024-09-04,Los Angeles,delivered
1402,11182,14986,TRK539824,2024-12-02,New York,delivered
1403,582,8127,TRK593723,2024-08-09,Philadelphia,in_transit
1404,7006,994,TRK964901,2024-11-06,Houston,in_transit
1405,17365,12675,TRK621199,2024-08-09,Los Angeles,in_transit
1406,16885,3416,TRK314911,2024-03-26,Phoenix,delivered
1407,7948,12779,TRK843307,2024-09-03,New York,in_transit
1408,12447,2139,TRK647911,2024-03-12,Dallas,delivered
1409,16642,1412,TRK290414,2024-11-04,New York,delivered
1410,9345,3279,TRK126270,2024-04-02,Philadelphia,in_transit
1411,19525,12508,TRK442578,2024-07-03,Houston,in_transit
1412,10413,13065,TRK258168,2024-05-19,New York,in_transit
1413,1957,8346,TRK409833,2024-02-04,New York,delivered
1414,15903,13032,TRK482694,2024-11-02,San Diego,delivered
1415,5192,12085,TRK308240,2024-05-23,Los Angeles,in_transit
1416,12870,8886,TRK654789,2024-10-26,San Diego,delivered
1417,18432,5752,TRK427448,2024-10-27,New York,delivered
1418,12673,585,TRK467872,2024-04-27,Phoenix,delivered
1419,14377,8513,TRK254057,2024-06-07,New York,delivered
1420,10585,7565,TRK259854,2024-03-20,Houston,in_transit
1421,11721,6216,TRK994245,2024-12-04,Chicago,in_transit
1422,3558,12228,TRK635847,2024-08-25,Philadelphia,in_transit
1423,5089,13320,TRK468132,2024-04-14,San Diego,in_transit
1424,10990,11599,TRK474622,2024-08-10,Los Angeles,delivered
1425,8708,8009,TRK258814,2024-01-14,San Diego,delivered
1426,19139,13386,TRK746976,2024-10-11,San Diego,delivered
1427,7262,9590,TRK880555,2024-12-05,Chicago,in_transit
1428,142,3532,TRK330613,2024-10-22,San Jose,in_transit
1429,16614,11414,TRK338439,2024-10-25,Los Angeles,in_transit
1430,7131,10652,TRK301882,2024-12-24,Phoenix,in_transit
1431,8510,990,TRK714227,2024-12-23,San Antonio,delivered
1432,7431,1116,TRK141212,2024-11-23,San Diego,delivered
1433,16273,5305,TRK653383,2024-11-11,Chicago,delivered
1434,1473,4277,TRK948811,2024-09-19,San Jose,in_transit
1435,2360,764,TRK502139,2024-06-04,Phoenix,in_transit
1436,5997,10159,TRK883086,2024-01-28,San Diego,in_transit
1437,5517,13665,TRK254895,2024-09-16,New York,delivered
1438,18995,9079,TRK272908,2024-11-05,San Antonio,delivered
1439,17106,7752,TRK360159,2024-12-09,New York,delivered
1440,6270,2410,TRK172792,2024-06-20,San Jose,in_transit
1441,15245,1088,TRK361205,2024-12-05,San Jose,in_transit
1442,2593,8815,TRK878206,2024-05-21,Chicago,in_transit
1443,873,6872,TRK966807,2024-11-19,Phoenix,delivered
1444,11328,7050,TRK265919,2024-11-09,San Diego,delivered
1445,9920,3965,TRK915926,2024-01-20,Houston,in_transit
1446,12858,14102,TRK227473,2024-07-03,San Diego,in_transit
1447,6555,12914,TRK225696,2024-11-06,Los Angeles,in_transit
1448,18815,2902,TRK840357,2024-12-08,San Diego,in_transit
1449,11328,7050,TRK771251,2024-01-20,San Diego,in_transit
1450,14748,8546,TRK681492,2024-02-15,San Antonio,delivered
1451,15917,8411,TRK334048,2024-04-06,New York,delivered
1452,1516,12861,TRK335200,2024-12-27,Philadelphia,in_transit
1453,6162,5298,TRK152846,2024-12-27,Dallas,delivered
1454,5320,715,TRK616344,2024-12-10,Phoenix,delivered
1455,10429,9850,TRK107033,2024-11-20,Chicago,delivered
1456,6874,14590,TRK329209,2024-12-18,San Diego,delivered
1457,11753,14649,TRK953161,2024-06-16,Philadelphia,in_transit
1458,13093,14229,TRK757523,2024-05-03,Phoenix,delivered
1459,10764,13455,TRK666452,2024-01-25,Philadelphia,in_transit
1460,14586,7607,TRK717552,2024-02-02,Houston,in_transit
1461,17807,4919,TRK522330,2024-06-21,San Diego,delivered
1462,17921,14591,TRK565751,2024-02-03,New York,delivered
1463,13693,10773,TRK764938,2024-07-19,Philadelphia,delivered
1464,5933,9207,TRK354964,2024-06-27,New York,in_transit
1465,9067,6439,TRK321377,2024-04-20,Dallas,in_transit
1466,6768,4957,TRK974860,2024-04-02,San Antonio,delivered
1467,19197,10987,TRK616917,2024-02-27,San Diego,in_transit
1468,1204,11213,TRK969937,2024-02-08,San Jose,delivered
1469,19731,13111,TRK459235,2024-02-01,Chicago,delivered
1470,14386,4017,TRK755900,2024-09-04,Philadelphia,in_transit
1471,12297,3045,TRK467262,2024-07-07,San Antonio,in_transit
1472,13872,960,TRK685518,2024-09-04,San Diego,in_transit
1473,13118,7787,TRK998710,2024-11-04,San Antonio,delivered
1474,6095,10703,TRK180753,2024-02-09,San Antonio,delivered
1475,14851,10569,TRK751630,2024-05-13,Dallas,in_transit
1476,1983,2696,TRK367666,2024-04-09,Dallas,delivered
1477,17573,5765,TRK236145,2024-06-15,Philadelphia,delivered
1478,12231,12722,TRK194013,2024-07-05,Los Angeles,delivered
1479,14636,13658,TRK353391,2024-11-21,Philadelphia,delivered
1480,17120,4201,TRK974525,2024-03-13,Chicago,in_transit
1481,14043,7567,TRK717641,2024-03-04,San Diego,delivered
1482,9434,14029,TRK224713,2024-01-04,Phoenix,in_transit
1483,18345,11484,TRK756957,2024-10-20,San Diego,delivered
1484,15552,2365,TRK115480,2024-10-10,Dallas,in_transit
1485,3847,6126,TRK715544,2024-08-12,Dallas,in_transit
1486,9866,1432,TRK484325,2024-04-16,Houston,in_transit
1487,8043,6443,TRK207335,2024-06-17,San Antonio,in_transit
1488,16695,12965,TRK188847,2024-06-13,San Antonio,delivered
1489,19488,5489,TRK778223,2024-11-21,Chicago,delivered
1490,16485,6375,TRK347044,2024-10-17,San Diego,delivered
1491,6432,4271,TRK632941,2024-11-26,New York,delivered
1492,13142,1222,TRK764702,2024-09-14,San Jose,in_transit
1493,2633,13504,TRK694209,2024-12-16,Phoenix,in_transit
1494,9499,9769,TRK512708,2024-06-14,Dallas,in_transit
1495,8431,7341,TRK421356,2024-02-17,New York,in_transit
1496,7722,3167,TRK977850,2024-03-06,Philadelphia,in_transit
1497,1086,5083,TRK653966,2024-12-15,New York,in_transit
1498,7138,5803,TRK937238,2024-03-01,Houston,in_transit
1499,17412,13339,TRK160514,2024-12-07,Houston,in_transit
1500,8871,4508,TRK489887,2024-12-01,Los Angeles,in_transit
1501,12933,8292,TRK889091,2024-12-23,San Diego,in_transit
1502,12492,13082,TRK328268,2024-07-10,Phoenix,delivered
1503,6563,13806,TRK712536,2024-07-18,San Diego,in_transit
1504,19132,12665,TRK166677,2024-06-04,Chicago,in_transit
1505,3862,291,TRK924190,2024-10-03,Houston,delivered
1506,639,7957,TRK795546,2024-11-02,Houston,delivered
1507,6967,5375,TRK941401,2024-08-22,Chicago,delivered
1508,11805,12105,TRK593779,2024-03-07,San Antonio,in_transit
1509,716,7138,TRK314719,2024-08-17,New York,in_transit
1510,25,1173,TRK563750,2024-12-07,San Diego,in_transit
1511,2380,11681,TRK753750,2024-07-19,New York,in_transit
1512,12415,11701,TRK432523,2024-07-10,Los Angeles,in_transit
1513,13844,3469,TRK896808,2024-10-28,Chicago,delivered
1514,18989,11212,TRK578186,2024-03-24,Houston,in_transit
1515,16410,1692,TRK179891,2024-12-24,San Jose,in_transit
1516,15200,12415,TRK352867,2024-09-01,San Jose,in_transit
1517,4066,859,TRK185037,2024-05-15,New York,delivered
1518,16011,5447,TRK658833,2024-04-23,San Diego,in_transit
1519,4531,11023,TRK116351,2024-09-20,Chicago,in_transit
1520,7061,11645,TRK275839,2024-03-27,San Jose,in_transit
1521,1411,12189,TRK198135,2024-03-15,San Diego,in_transit
1522,1959,7561,TRK156467,2024-09-08,New York,delivered
1523,80,5578,TRK245899,2024-09-19,Los Angeles,in_transit
1524,3503,274,TRK626718,2024-04-23,Phoenix,delivered
1525,4029,13249,TRK466350,2024-05-09,New York,delivered
1526,1653,5763,TRK463255,2024-02-23,Philadelphia,delivered
1527,5044,2465,TRK405316,2024-05-23,San Antonio,in_transit
1528,15250,7995,TRK980766,2024-02-12,Chicago,in_transit
1529,12964,11090,TRK145238,2024-08-14,Phoenix,delivered
1530,15324,13995,TRK175648,2024-05-15,Los Angeles,in_transit
1531,16301,12095,TRK559444,2024-10-07,Dallas,in_transit
1532,17950,5473,TRK504482,2024-11-12,San Antonio,delivered
1533,15367,4758,TRK412313,2024-03-04,Chicago,delivered
1534,5473,12862,TRK284094,2024-07-02,Phoenix,in_transit
1535,10512,1125,TRK597254,2024-08-11,New York,in_transit
1536,19705,4290,TRK684862,2024-08-03,San Antonio,delivered
1537,2463,12587,TRK826949,2024-08-24,Dallas,delivered
1538,10820,9090,TRK918273,2024-09-17,Chicago,in_transit
1539,6107,1565,TRK981348,2024-11-11,San Jose,delivered
1540,18167,9715,TRK793299,2024-10-01,Dallas,delivered
1541,7719,5821,TRK887681,2024-07-23,Houston,in_transit
1542,1104,250,TRK582346,2024-08-14,Los Angeles,in_transit
1543,19039,2564,TRK372679,2024-04-23,Los Angeles,delivered
1544,1119,6126,TRK563899,2024-05-13,Dallas,delivered
1545,3908,4534,TRK809993,2024-10-24,Dallas,delivered
1546,14465,5552,TRK817573,2024-08-19,San Diego,delivered
1547,12180,9645,TRK802647,2024-10-21,San Diego,in_transit
1548,8978,11108,TRK766473,2024-06-15,Philadelphia,delivered
1549,1880,5007,TRK836255,2024-06-27,San Antonio,delivered
1550,13536,442,TRK767095,2024-06-28,San Diego,delivered
1551,17219,7943,TRK931379,2024-03-12,Los Angeles,in_transit
1552,5389,368,TRK139233,2024-10-26,Phoenix,in_transit
1553,15066,2554,TRK199552,2024-07-04,Houston,delivered
1554,12316,11731,TRK369469,2024-10-25,San Diego,in_transit
1555,15096,2804,TRK822539,2024-05-05,Dallas,in_transit
1556,4815,2393,TRK372067,2024-01-13,Chicago,delivered
1557,11404,7948,TRK697621,2024-08-22,San Jose,delivered
1558,10712,598,TRK259917,2024-10-23,San Jose,in_transit
1559,14517,10402,TRK850699,2024-12-04,Philadelphia,in_transit
1560,18074,2288,TRK220089,2024-06-09,Philadelphia,delivered
1561,18271,4779,TRK973358,2024-01-04,Houston,delivered
1562,1633,13761,TRK839816,2024-10-20,Phoenix,delivered
1563,11666,259,TRK208247,2024-10-24,Dallas,delivered
1564,17404,6006,TRK998854,2024-08-20,Dallas,delivered
1565,19042,6588,TRK205290,2024-07-18,Phoenix,in_transit
1566,14159,45,TRK669658,2024-11-20,New York,in_transit
1567,1118,1410,TRK175467,2024-09-19,San Antonio,in_transit
1568,5424,13539,TRK370876,2024-09-07,San Antonio,delivered
1569,9468,693,TRK908822,2024-10-10,San Jose,delivered
1570,13515,4927,TRK830787,2024-08-16,San Diego,delivered
1571,3635,1829,TRK142023,2024-02-18,Philadelphia,delivered
1572,6089,2881,TRK490851,2024-10-11,Phoenix,in_transit
1573,7530,5886,TRK161696,2024-07-06,New York,delivered
1574,887,11480,TRK593435,2024-04-08,San Diego,in_transit
1575,2929,7426,TRK432788,2024-06-07,San Antonio,in_transit
1576,11491,13143,TRK876473,2024-02-18,Philadelphia,delivered
1577,16807,8197,TRK526432,2024-03-11,New York,delivered
1578,7131,10652,TRK432594,2024-05-10,Phoenix,delivered
1579,11336,8332,TRK314179,2024-03-27,Los Angeles,delivered
1580,478,8773,TRK926387,2024-06-05,Houston,delivered
1581,10905,2117,TRK604973,2024-10-20,Dallas,in_transit
1582,4100,6601,TRK958816,2024-03-10,San Diego,in_transit
1583,14237,7264,TRK993037,2024-05-15,Chicago,in_transit
1584,12823,13989,TRK135259,2024-11-25,San Diego,in_transit
1585,604,11864,TRK380869,2024-10-20,San Jose,delivered
1586,2343,13910,TRK435205,2024-10-18,San Diego,delivered
1587,19309,9023,TRK617193,2024-08-20,San Diego,in_transit
1588,5254,10126,TRK176243,2024-05-12,Houston,delivered
1589,2797,7131,TRK538926,2024-07-27,New York,in_transit
1590,16861,7054,TRK197917,2024-03-26,Dallas,delivered
1591,7112,213,TRK167294,2024-08-23,Los Angeles,in_transit
1592,3223,3802,TRK998887,2024-01-22,Philadelphia,delivered
1593,1864,4983,TRK213044,2024-10-09,Chicago,delivered
1594,11870,14530,TRK654015,2024-03-10,Phoenix,in_transit
1595,13452,8212,TRK373923,2024-03-17,San Antonio,in_transit
1596,6083,8632,TRK978871,2024-08-23,Dallas,in_transit
1597,13381,10283,TRK911829,2024-10-25,Philadelphia,in_transit
1598,5754,14520,TRK158571,2024-09-07,Los Angeles,in_transit
1599,5225,4919,TRK886369,2024-06-16,San Diego,delivered
1600,3998,13353,TRK901369,2024-07-12,Houston,in_transit
1601,4874,6872,TRK996218,2024-07-28,Phoenix,delivered
1602,4913,4494,TRK330601,2024-06-26,Chicago,in_transit
1603,1691,6673,TRK366482,2024-12-18,New York,delivered
1604,15254,3424,TRK550575,2024-01-27,Philadelphia,in_transit
1605,9309,322,TRK702992,2024-07-28,San Diego,in_transit
1606,19963,1297,TRK880275,2024-04-12,Houston,delivered
1607,869,11518,TRK270821,2024-11-03,San Antonio,delivered
1608,3191,11527,TRK387452,2024-04-27,Los Angeles,delivered
1609,1008,1367,TRK609778,2024-03-06,Philadelphia,in_transit
1610,13628,7407,TRK615842,2024-06-02,Dallas,in_transit
1611,13030,1839,TRK896876,2024-08-12,Philadelphia,in_transit
1612,16142,2857,TRK759837,2024-06-28,Chicago,in_transit
1613,619,9546,TRK364103,2024-08-17,San Antonio,in_transit
1614,4083,6021,TRK140259,2024-02-16,Philadelphia,in_transit
1615,7498,12207,TRK400059,2024-09-27,Phoenix,in_transit
1616,11202,13146,TRK469431,2024-10-25,Phoenix,delivered
1617,9171,13329,TRK284477,2024-11-28,Houston,in_transit
1618,1865,4277,TRK720721,2024-10-17,San Jose,in_transit
1619,18837,1956,TRK345955,2024-11-09,New York,in_transit
1620,1872,7935,TRK920636,2024-04-28,San Jose,delivered
1621,8764,7134,TRK621584,2024-08-22,Los Angeles,in_transit
1622,3852,14525,TRK191339,2024-03-05,San Diego,in_transit
1623,10141,2881,TRK865375,2024-12-07,Phoenix,in_transit
1624,19819,3389,TRK843956,2024-08-20,San Diego,delivered
1625,19677,3710,TRK209967,2024-11-08,Chicago,in_transit
1626,7418,3688,TRK544176,2024-08-21,Phoenix,delivered
1627,12755,3475,TRK255353,2024-07-26,Phoenix,delivered
1628,13212,9447,TRK556139,2024-04-06,Dallas,delivered
1629,1713,7138,TRK817045,2024-03-25,New York,in_transit
1630,12370,2668,TRK106659,2024-08-15,New York,in_transit
1631,5198,1919,TRK101575,2024-09-07,New York,in_transit
1632,831,14888,TRK839331,2024-07-26,Philadelphia,in_transit
1633,3316,12958,TRK130622,2024-10-16,Chicago,in_transit
1634,15571,1175,TRK757837,2024-09-17,Los Angeles,delivered
1635,10814,3165,TRK121771,2024-11-06,San Diego,delivered
1636,2883,14014,TRK329456,2024-08-18,Phoenix,delivered
1637,10350,10191,TRK912154,2024-08-22,Chicago,delivered
1638,13396,8242,TRK683443,2024-12-10,Chicago,delivered
1639,3819,9778,TRK221577,2024-05-07,Phoenix,delivered
1640,14384,9215,TRK499231,2024-12-13,San Diego,in_transit
1641,17985,5462,TRK544282,2024-03-03,Philadelphia,delivered
1642,2389,7638,TRK876079,2024-11-18,Phoenix,delivered
1643,13156,9601,TRK419474,2024-11-04,Phoenix,delivered
1644,19073,42,TRK639643,2024-04-01,New York,in_transit
1645,14636,13658,TRK577027,2024-07-03,Philadelphia,delivered
1646,19500,5697,TRK311122,2024-02-23,San Diego,in_transit
1647,13730,12981,TRK930541,2024-09-20,New York,delivered
