id,product_name,category,base_price
3442,Laptop,Accessories,324.32
3443,Mouse,Accessories,37.88
3444,Headphones,Computing,141.81
3445,Speaker,Computing,414.79
3446,Laptop,Electronics,359.87
3447,Cable,Computing,20.74
3448,Adapter,Accessories,22.67
3449,Cable,Computing,239.77
3450,Headphones,Electronics,150.9
3451,Speaker,Electronics,374.91
3452,Adapter,Electronics,174.18
3453,Mouse,Computing,300.35
3454,Laptop,Electronics,90.25
3455,Webcam,Electronics,287.48
3456,Cable,Electronics,353.26
3457,Keyboard,Accessories,256.04
3458,Cable,Computing,14.25
3459,Keyboard,Computing,22.81
3460,Headphones,Accessories,265.57
3461,Microphone,Computing,100.43
3462,Mouse,Computing,210.24
3463,Keyboard,Computing,355.93
3464,Mouse,Electronics,238.68
3465,Cable,Electronics,234.03
3466,Keyboard,Computing,297.16
3467,Headphones,Electronics,18.19
3468,Cable,Electronics,160.45
3469,Speaker,Electronics,152.95
3470,Keyboard,Electronics,360.24
3471,Keyboard,Accessories,120.39
3472,Webcam,Accessories,123.32
3473,Speaker,Computing,233.01
3474,Mouse,Electronics,78.87
3475,Speaker,Computing,236.84
3476,Cable,Computing,24.44
3477,Laptop,Electronics,296.16
3478,Laptop,Electronics,279.59
3479,Monitor,Computing,146.52
3480,Speaker,Electronics,265.04
3481,Mouse,Electronics,139.01
3482,Webcam,Computing,285.59
3483,Monitor,Computing,175.84
3484,Keyboard,Electronics,250.99
3485,Monitor,Accessories,201.26
3486,Microphone,Computing,434.4
3487,Microphone,Accessories,60.66
3488,Mouse,Electronics,296.33
3489,Adapter,Accessories,330.2
3490,Speaker,Accessories,27.13
3491,Keyboard,Electronics,499.16
3492,Microphone,Computing,171.07
3493,Cable,Accessories,167.96
3494,Mouse,Computing,262.52
3495,Headphones,Electronics,379.47
3496,Cable,Electronics,384.25
3497,Mouse,Electronics,157.21
3498,Adapter,Computing,62.81
3499,Keyboard,Accessories,369.37
3500,Headphones,Electronics,197.8
3501,Microphone,Accessories,460.72
3502,Webcam,Computing,164.09
3503,Cable,Computing,449.4
3504,Speaker,Accessories,192.07
3505,Headphones,Electronics,392.5
3506,Speaker,Accessories,94.84
3507,Speaker,Accessories,481.44
3508,Adapter,Electronics,138.73
3509,Laptop,Electronics,197.11
3510,Laptop,Accessories,235.85
3511,Monitor,Accessories,146.81
3512,Monitor,Computing,229.87
3513,Monitor,Accessories,484.54
3514,Mouse,Accessories,108.88
3515,Webcam,Electronics,228.57
3516,Headphones,Computing,263.84
3517,Headphones,Electronics,323.27
3518,Headphones,Electronics,418.43
3519,Laptop,Electronics,43.23
3520,Microphone,Electronics,219.21
3521,Webcam,Computing,212.2
3522,Laptop,Accessories,457.8
3523,Monitor,Electronics,438.4
3524,Laptop,Computing,318.52
3525,Headphones,Electronics,284.26
3526,Cable,Computing,264.79
3527,Monitor,Electronics,236.22
3528,Keyboard,Electronics,478.74
3529,Keyboard,Computing,385.77
3530,Webcam,Electronics,96.75
3531,Laptop,Electronics,436.34
3532,Keyboard,Computing,222.68
3533,Webcam,Electronics,207.63
3534,Adapter,Computing,447.89
3535,Monitor,Computing,499.93
3536,Monitor,Computing,424.05
3537,Keyboard,Electronics,83.16
3538,Webcam,Computing,223.67
3539,Webcam,Electronics,86.13
3540,Microphone,Accessories,46.16
3541,Cable,Accessories,100.51
3542,Headphones,Electronics,40.56
3543,Adapter,Computing,267.98
3544,Speaker,Computing,336.33
3545,Mouse,Electronics,315.12
3546,Speaker,Accessories,139.42
3547,Cable,Accessories,117.25
3548,Monitor,Computing,446.71
3549,Headphones,Computing,105.03
3550,Speaker,Accessories,484.27
3551,Mouse,Electronics,289.59
3552,Webcam,Accessories,343.13
3553,Microphone,Accessories,31.41
3554,Mouse,Accessories,164.11
3555,Mouse,Electronics,456.44
3556,Monitor,Electronics,406.41
3557,Keyboard,Electronics,372.54
3558,Mouse,Accessories,328.37
3559,Microphone,Computing,241.34
3560,Laptop,Accessories,109.7
3561,Cable,Accessories,370.07
3562,Webcam,Electronics,177.31
3563,Adapter,Electronics,16.5
3564,Cable,Electronics,405.87
3565,Headphones,Computing,119.57
3566,Webcam,Electronics,45.67
3567,Webcam,Electronics,120.05
3568,Laptop,Computing,133.02
3569,Speaker,Computing,271.44
3570,Keyboard,Accessories,184.27
3571,Speaker,Accessories,320.76
3572,Keyboard,Computing,179.0
3573,Monitor,Computing,460.79
3574,Speaker,Electronics,243.94
3575,Speaker,Computing,385.7
3576,Speaker,Computing,386.57
3577,Cable,Accessories,364.66
3578,Headphones,Accessories,306.52
3579,Headphones,Electronics,225.49
3580,Laptop,Computing,10.3
3581,Speaker,Electronics,10.35
3582,Microphone,Accessories,354.27
3583,Cable,Electronics,153.14
3584,Microphone,Electronics,211.79
3585,Webcam,Computing,385.92
3586,Adapter,Electronics,33.27
3587,Keyboard,Accessories,211.83
3588,Monitor,Computing,240.1
3589,Keyboard,Computing,485.4
3590,Headphones,Electronics,245.51
3591,Speaker,Electronics,322.13
3592,Mouse,Accessories,464.55
3593,Keyboard,Electronics,229.51
3594,Webcam,Accessories,179.07
3595,Keyboard,Accessories,342.79
3596,Adapter,Electronics,103.29
3597,Cable,Accessories,209.63
3598,Adapter,Electronics,211.04
3599,Microphone,Electronics,465.42
3600,Keyboard,Electronics,368.13
3601,Webcam,Computing,410.77
3602,Keyboard,Accessories,412.17
3603,Keyboard,Computing,218.79
3604,Keyboard,Computing,240.61
3605,Microphone,Computing,457.99
3606,Webcam,Computing,376.64
3607,Monitor,Accessories,473.82
3608,Microphone,Computing,440.69
3609,Microphone,Accessories,273.69
3610,Mouse,Electronics,108.72
3611,Keyboard,Electronics,264.97
3612,Webcam,Electronics,487.88
3613,Laptop,Electronics,159.16
3614,Microphone,Accessories,293.16
3615,Mouse,Computing,411.88
3616,Microphone,Accessories,441.96
3617,Cable,Electronics,142.42
3618,Adapter,Electronics,465.67
3619,Cable,Computing,146.68
3620,Laptop,Electronics,128.45
3621,Headphones,Electronics,53.93
3622,Laptop,Computing,367.51
3623,Keyboard,Accessories,391.56
3624,Microphone,Electronics,440.45
3625,Monitor,Accessories,53.7
3626,Mouse,Accessories,225.31
3627,Headphones,Accessories,408.35
3628,Keyboard,Accessories,456.52
3629,Keyboard,Accessories,43.38
3630,Mouse,Computing,177.92
3631,Monitor,Accessories,340.71
3632,Webcam,Electronics,253.3
3633,Laptop,Computing,289.83
3634,Mouse,Computing,323.62
3635,Adapter,Computing,498.75
3636,Webcam,Electronics,370.22
3637,Laptop,Computing,244.08
3638,Webcam,Computing,268.66
3639,Keyboard,Accessories,22.62
3640,Webcam,Computing,62.01
3641,Webcam,Electronics,163.92
3642,Keyboard,Electronics,197.17
3643,Microphone,Computing,31.91
3644,Headphones,Electronics,209.43
3645,Microphone,Computing,17.59
3646,Headphones,Accessories,367.38
3647,Webcam,Accessories,185.25
3648,Webcam,Computing,450.36
3649,Cable,Electronics,154.13
3650,Mouse,Computing,387.88
3651,Adapter,Accessories,329.04
3652,Mouse,Computing,194.26
3653,Keyboard,Accessories,57.23
3654,Keyboard,Accessories,395.87
3655,Webcam,Accessories,117.37
3656,Cable,Electronics,499.33
3657,Keyboard,Electronics,375.41
3658,Adapter,Electronics,50.56
3659,Headphones,Computing,333.23
3660,Speaker,Electronics,251.17
3661,Keyboard,Computing,209.33
3662,Keyboard,Computing,323.72
3663,Laptop,Electronics,98.55
3664,Keyboard,Accessories,254.11
3665,Microphone,Accessories,74.31
3666,Microphone,Computing,211.65
3667,Speaker,Computing,200.1
3668,Speaker,Electronics,44.43
3669,Cable,Computing,117.34
3670,Laptop,Computing,11.69
3671,Laptop,Computing,177.31
3672,Microphone,Computing,210.16
3673,Keyboard,Electronics,202.21
3674,Cable,Accessories,344.5
3675,Keyboard,Electronics,208.91
3676,Webcam,Computing,409.92
3677,Webcam,Accessories,119.82
3678,Speaker,Computing,103.09
3679,Mouse,Electronics,472.05
3680,Headphones,Electronics,158.64
3681,Headphones,Computing,488.44
3682,Adapter,Accessories,92.25
3683,Headphones,Accessories,471.34
3684,Headphones,Electronics,478.59
3685,Webcam,Accessories,106.22
3686,Mouse,Computing,26.69
3687,Laptop,Computing,383.74
3688,Monitor,Computing,380.09
3689,Monitor,Electronics,259.84
3690,Cable,Computing,82.45
3691,Keyboard,Computing,191.97
3692,Speaker,Computing,129.46
3693,Webcam,Computing,258.22
3694,Cable,Accessories,127.18
3695,Microphone,Electronics,40.62
3696,Mouse,Electronics,101.49
3697,Adapter,Accessories,39.77
3698,Headphones,Electronics,398.8
3699,Microphone,Computing,13.08
3700,Webcam,Accessories,256.51
3701,Cable,Computing,484.77
3702,Cable,Computing,346.1
3703,Microphone,Accessories,349.24
3704,Microphone,Electronics,230.54
3705,Microphone,Computing,99.69
3706,Laptop,Electronics,257.67
3707,Cable,Accessories,251.23
3708,Mouse,Computing,250.15
3709,Microphone,Computing,424.43
3710,Cable,Computing,77.11
3711,Mouse,Electronics,176.4
3712,Cable,Electronics,489.7
3713,Microphone,Electronics,141.52
3714,Webcam,Electronics,448.94
3715,Cable,Computing,51.32
3716,Headphones,Electronics,268.51
3717,Microphone,Computing,275.88
3718,Monitor,Electronics,181.58
3719,Cable,Electronics,128.14
3720,Webcam,Electronics,109.86
3721,Monitor,Electronics,305.31
3722,Keyboard,Accessories,449.59
3723,Keyboard,Electronics,316.18
3724,Monitor,Electronics,368.86
3725,Microphone,Electronics,359.74
3726,Adapter,Accessories,464.1
3727,Headphones,Computing,262.08
3728,Keyboard,Electronics,398.87
3729,Laptop,Accessories,191.68
3730,Speaker,Computing,323.09
3731,Webcam,Electronics,96.95
3732,Headphones,Electronics,291.56
3733,Headphones,Electronics,475.7
3734,Mouse,Accessories,209.66
3735,Microphone,Electronics,166.09
3736,Mouse,Computing,135.23
3737,Adapter,Computing,301.98
3738,Keyboard,Computing,354.06
3739,Headphones,Electronics,206.77
3740,Cable,Electronics,290.4
3741,Headphones,Accessories,186.56
3742,Laptop,Computing,481.23
3743,Cable,Computing,275.83
3744,Monitor,Computing,110.74
3745,Monitor,Electronics,213.59
3746,Headphones,Accessories,434.97
3747,Headphones,Electronics,20.95
3748,Webcam,Computing,150.51
3749,Cable,Computing,63.11
3750,Laptop,Computing,461.7
3751,Monitor,Accessories,267.64
3752,Cable,Computing,279.28
3753,Laptop,Accessories,495.03
3754,Speaker,Computing,368.9
3755,Laptop,Computing,386.79
3756,Cable,Computing,482.46
3757,Mouse,Electronics,42.33
3758,Webcam,Electronics,490.78
3759,Monitor,Accessories,476.45
3760,Adapter,Electronics,302.78
3761,Microphone,Electronics,17.75
3762,Keyboard,Electronics,100.86
3763,Laptop,Computing,293.36
3764,Keyboard,Computing,195.78
3765,Mouse,Computing,449.45
3766,Keyboard,Electronics,398.2
3767,Laptop,Electronics,35.58
3768,Monitor,Accessories,492.57
3769,Monitor,Accessories,317.98
3770,Cable,Accessories,229.65
3771,Webcam,Computing,107.85
3772,Adapter,Accessories,438.31
3773,Headphones,Accessories,20.71
3774,Mouse,Computing,108.89
3775,Cable,Computing,127.04
3776,Webcam,Computing,200.89
3777,Mouse,Computing,106.24
3778,Adapter,Computing,12.96
3779,Adapter,Electronics,440.27
3780,Headphones,Electronics,136.37
3781,Adapter,Electronics,64.37
3782,Keyboard,Accessories,374.91
3783,Microphone,Electronics,91.69
3784,Headphones,Accessories,160.78
3785,Adapter,Accessories,209.31
3786,Mouse,Accessories,212.96
3787,Speaker,Accessories,249.53
3788,Laptop,Accessories,292.32
3789,Headphones,Accessories,114.87
3790,Laptop,Accessories,50.64
3791,Headphones,Accessories,339.09
3792,Laptop,Accessories,344.3
3793,Laptop,Electronics,88.3
3794,Webcam,Accessories,478.8
3795,Headphones,Accessories,332.68
3796,Speaker,Computing,464.11
3797,Speaker,Accessories,36.05
3798,Adapter,Accessories,380.16
3799,Headphones,Computing,490.36
3800,Mouse,Computing,120.22
3801,Speaker,Electronics,435.57
3802,Microphone,Computing,49.86
3803,Microphone,Accessories,47.14
3804,Monitor,Accessories,423.69
3805,Microphone,Computing,44.66
3806,Microphone,Computing,157.3
3807,Cable,Electronics,384.6
3808,Adapter,Accessories,103.62
3809,Adapter,Computing,71.53
3810,Speaker,Electronics,257.84
3811,Microphone,Accessories,499.07
3812,Mouse,Computing,268.39
3813,Monitor,Accessories,30.44
3814,Keyboard,Accessories,341.25
3815,Microphone,Electronics,297.24
3816,Mouse,Computing,400.32
3817,Speaker,Computing,325.14
3818,Laptop,Electronics,353.29
3819,Keyboard,Accessories,256.71
3820,Webcam,Accessories,198.27
3821,Laptop,Electronics,467.58
3822,Microphone,Computing,233.99
3823,Keyboard,Computing,442.35
3824,Microphone,Computing,41.92
3825,Speaker,Electronics,279.82
3826,Laptop,Accessories,38.27
3827,Laptop,Accessories,96.53
3828,Webcam,Accessories,55.77
3829,Adapter,Accessories,114.28
3830,Speaker,Computing,208.27
3831,Webcam,Electronics,472.09
3832,Microphone,Accessories,479.13
3833,Cable,Computing,364.85
3834,Microphone,Electronics,221.08
3835,Speaker,Computing,497.67
3836,Microphone,Electronics,363.79
3837,Cable,Electronics,64.44
3838,Webcam,Computing,50.84
3839,Adapter,Accessories,115.44
3840,Adapter,Computing,401.26
3841,Speaker,Accessories,273.73
3842,Cable,Computing,387.36
3843,Mouse,Electronics,164.29
3844,Speaker,Accessories,281.15
3845,Cable,Computing,223.94
3846,Keyboard,Computing,334.0
3847,Monitor,Computing,476.86
3848,Webcam,Electronics,235.56
3849,Mouse,Computing,466.64
3850,Keyboard,Computing,167.63
3851,Adapter,Computing,174.77
3852,Speaker,Accessories,213.66
3853,Microphone,Accessories,126.65
3854,Microphone,Computing,235.25
3855,Microphone,Computing,29.03
3856,Laptop,Electronics,435.68
3857,Microphone,Electronics,216.12
3858,Mouse,Accessories,282.85
3859,Mouse,Electronics,96.71
3860,Speaker,Electronics,286.81
3861,Microphone,Electronics,310.67
3862,Webcam,Accessories,213.82
3863,Microphone,Accessories,231.54
3864,Webcam,Accessories,125.23
3865,Monitor,Electronics,317.8
3866,Mouse,Electronics,418.87
3867,Monitor,Accessories,346.04
3868,Laptop,Electronics,414.88
3869,Speaker,Computing,22.59
3870,Adapter,Accessories,267.2
3871,Cable,Accessories,55.24
3872,Laptop,Electronics,319.91
3873,Speaker,Computing,11.84
3874,Adapter,Accessories,143.22
3875,Webcam,Electronics,104.44
3876,Keyboard,Accessories,399.27
3877,Laptop,Electronics,326.83
3878,Cable,Electronics,23.96
3879,Headphones,Computing,394.08
3880,Headphones,Electronics,432.83
3881,Speaker,Electronics,267.87
3882,Microphone,Accessories,231.17
3883,Adapter,Accessories,232.71
3884,Adapter,Accessories,63.1
3885,Cable,Computing,394.64
3886,Microphone,Computing,111.69
3887,Keyboard,Computing,141.41
3888,Laptop,Computing,330.58
3889,Monitor,Computing,443.49
3890,Keyboard,Accessories,338.54
3891,Adapter,Computing,291.63
3892,Monitor,Electronics,182.61
3893,Keyboard,Computing,145.81
3894,Headphones,Electronics,163.74
3895,Keyboard,Computing,131.97
3896,Cable,Computing,358.24
3897,Mouse,Electronics,251.78
3898,Speaker,Accessories,129.65
3899,Keyboard,Electronics,163.85
3900,Monitor,Accessories,411.8
3901,Mouse,Electronics,331.23
3902,Monitor,Accessories,279.89
3903,Adapter,Accessories,239.45
3904,Speaker,Computing,278.57
3905,Mouse,Accessories,449.0
3906,Webcam,Computing,113.83
3907,Cable,Electronics,84.01
3908,Cable,Electronics,111.81
3909,Keyboard,Electronics,159.63
3910,Keyboard,Computing,320.68
3911,Mouse,Computing,413.78
3912,Speaker,Accessories,170.75
3913,Cable,Computing,297.89
3914,Microphone,Computing,24.56
3915,Keyboard,Computing,101.95
3916,Cable,Computing,106.47
3917,Webcam,Electronics,247.43
3918,Speaker,Electronics,345.2
3919,Webcam,Electronics,122.26
3920,Adapter,Accessories,168.75
3921,Cable,Computing,252.06
3922,Laptop,Accessories,317.4
3923,Monitor,Accessories,434.58
3924,Headphones,Computing,465.91
3925,Microphone,Accessories,127.83
3926,Mouse,Computing,429.52
3927,Laptop,Computing,67.95
3928,Headphones,Electronics,267.9
3929,Headphones,Computing,196.27
3930,Monitor,Computing,486.83
3931,Adapter,Electronics,341.3
3932,Keyboard,Electronics,287.54
3933,Adapter,Computing,108.56
3934,Cable,Electronics,84.9
3935,Laptop,Computing,283.21
3936,Monitor,Computing,315.03
3937,Cable,Computing,76.74
3938,Speaker,Computing,327.76
3939,Mouse,Electronics,146.09
3940,Mouse,Accessories,89.72
3941,Webcam,Computing,214.23
3942,Headphones,Electronics,56.59
3943,Keyboard,Electronics,219.07
3944,Monitor,Accessories,407.88
3945,Speaker,Accessories,131.63
3946,Monitor,Computing,20.32
3947,Monitor,Electronics,142.21
3948,Keyboard,Accessories,188.0
3949,Headphones,Electronics,217.47
3950,Adapter,Accessories,368.78
3951,Cable,Electronics,237.0
3952,Microphone,Accessories,224.05
3953,Monitor,Computing,25.6
3954,Laptop,Accessories,41.67
3955,Speaker,Computing,72.59
3956,Laptop,Computing,459.57
3957,Mouse,Accessories,13.04
3958,Speaker,Computing,208.8
3959,Adapter,Accessories,416.68
3960,Cable,Accessories,192.53
3961,Mouse,Computing,338.35
3962,Cable,Electronics,449.78
3963,Headphones,Accessories,234.91
3964,Headphones,Electronics,98.16
3965,Speaker,Accessories,167.27
3966,Speaker,Computing,100.1
3967,Laptop,Computing,42.37
3968,Headphones,Electronics,49.67
3969,Monitor,Accessories,274.44
3970,Mouse,Computing,315.66
3971,Adapter,Electronics,402.59
3972,Adapter,Computing,14.78
3973,Laptop,Computing,234.43
3974,Mouse,Electronics,260.81
3975,Cable,Electronics,181.66
3976,Cable,Electronics,381.9
3977,Laptop,Electronics,239.38
3978,Microphone,Computing,17.88
3979,Speaker,Computing,17.53
3980,Webcam,Electronics,466.34
3981,Laptop,Electronics,300.02
3982,Speaker,Accessories,53.26
3983,Cable,Accessories,296.98
3984,Mouse,Electronics,143.99
3985,Mouse,Accessories,266.76
3986,Webcam,Electronics,494.68
3987,Speaker,Electronics,183.95
3988,Speaker,Electronics,443.9
3989,Cable,Electronics,479.79
3990,Webcam,Accessories,479.81
3991,Cable,Computing,316.44
3992,Mouse,Accessories,193.83
3993,Adapter,Electronics,332.34
3994,Laptop,Computing,81.37
3995,Speaker,Computing,181.39
3996,Webcam,Computing,42.16
3997,Monitor,Electronics,247.24
3998,Cable,Computing,248.68
3999,Adapter,Computing,366.76
4000,Monitor,Accessories,390.64
4001,Microphone,Computing,277.84
4002,Laptop,Accessories,335.65
4003,Keyboard,Accessories,145.1
4004,Cable,Computing,69.53
4005,Mouse,Computing,31.6
4006,Speaker,Computing,427.6
4007,Adapter,Accessories,101.77
4008,Keyboard,Accessories,451.09
4009,Speaker,Accessories,60.42
4010,Laptop,Accessories,172.59
4011,Adapter,Accessories,170.53
4012,Monitor,Electronics,486.38
4013,Cable,Electronics,190.69
4014,Cable,Accessories,419.85
4015,Webcam,Electronics,330.97
4016,Microphone,Computing,323.91
4017,Microphone,Computing,442.89
4018,Monitor,Electronics,17.59
4019,Speaker,Electronics,226.72
4020,Mouse,Electronics,400.15
4021,Monitor,Accessories,254.15
4022,Headphones,Electronics,96.25
4023,Adapter,Computing,349.73
4024,Laptop,Electronics,241.11
4025,Headphones,Electronics,26.15
4026,Keyboard,Computing,40.16
4027,Cable,Accessories,10.64
4028,Mouse,Accessories,260.21
4029,Adapter,Accessories,142.03
4030,Webcam,Electronics,388.91
4031,Laptop,Computing,115.66
4032,Keyboard,Accessories,76.13
4033,Keyboard,Electronics,49.88
4034,Monitor,Computing,71.78
4035,Microphone,Computing,416.41
4036,Monitor,Electronics,473.14
4037,Adapter,Electronics,476.85
4038,Monitor,Computing,376.93
4039,Adapter,Accessories,13.69
4040,Speaker,Accessories,319.77
4041,Speaker,Computing,90.49
4042,Laptop,Electronics,436.48
4043,Keyboard,Computing,263.95
4044,Speaker,Electronics,404.43
4045,Microphone,Accessories,125.3
4046,Monitor,Electronics,266.29
4047,Speaker,Accessories,82.07
4048,Headphones,Computing,68.14
